date,ticker,value,prev_year_value,log_return,month_start,country,rate_date,interest_rate,interest_rate_switzerland,interest_rate_log_diff
2018-03-01,CADCHF,0.7354999780654907,0.7561699748039246,-0.027715675085883993,2018-03-01,Canada,2018-03-01,1.2457,-0.73834,-0.019790842173759586
2018-03-01,EURCHF,1.1514999866485596,1.0638999938964844,0.07912403288052093,2018-03-01,Germany,2018-03-01,-0.3639,-0.73834,-0.0037651549454411383
2018-03-01,GBPCHF,1.29885995388031,1.2458100318908691,0.041700974785958314,2018-03-01,United Kingdom,,,,
2018-03-01,JPYCHF,0.0088670002296566,0.0088529996573925,0.001580200368698093,2018-03-01,Japan,2018-03-01,-0.062,-0.73834,-0.00679059993336466
2018-03-01,NOKCHF,0.1195299997925758,0.1198299974203109,-0.0025066660119601445,2018-03-01,Norway,2018-03-01,0.49,-0.73834,-0.012298826285620106
2018-03-01,NZDCHF,0.6803399920463562,0.7218400239944458,-0.059210879405801733,2018-03-01,New Zealand,2018-03-01,1.67,-0.73834,-0.02397288051182247
2018-03-01,SEKCHF,0.1138499975204467,0.1112300008535385,0.023281633453050538,2018-03-01,Sweden,2018-03-01,-0.5,-0.73834,-0.0023982503892999536
2018-03-01,USDCHF,0.9442999958992004,1.0066100358963013,-0.06389965645990528,2018-03-01,United States,2018-03-01,1.51,-0.73834,-0.022397922021092476
2018-05-01,AUDCHF,0.74617999792099,0.7434999942779541,0.003598096971718015,2018-05-01,Australia,2018-05-01,1.5,-0.728226,-0.022197517585569582
2018-05-01,CADCHF,0.7714999914169312,0.7286900281906128,0.057088220477747836,2018-05-01,Canada,2018-05-01,1.2434,-0.728226,-0.01966623778054453
2018-05-01,EURCHF,1.19677996635437,1.0843100547790527,0.09869069824193984,2018-05-01,Germany,2018-05-01,-0.3625,-0.728226,-0.0036773188577692495
2018-05-01,GBPCHF,1.3640700578689575,1.2854000329971311,0.059402940550541176,2018-05-01,United Kingdom,,,,
2018-05-01,JPYCHF,0.0090669998899102,0.0089010000228881,0.018477803973905776,2018-05-01,Japan,2018-05-01,-0.061,-0.728226,-0.0066987189661240586
2018-05-01,NOKCHF,0.1236200034618377,0.1158000007271766,0.06534780081650565,2018-05-01,Norway,2018-05-01,0.49,-0.728226,-0.01219693916459489
2018-05-01,NZDCHF,0.6967999935150146,0.6831799745559692,0.01974008543382331,2018-05-01,New Zealand,2018-05-01,1.73,-0.728226,-0.02446096390938468
2018-05-01,SEKCHF,0.1132400035858154,0.1123899966478347,0.007534556205336659,2018-05-01,Sweden,2018-05-01,-0.5,-0.728226,-0.0022963632682747367
2018-05-01,USDCHF,0.9904999732971193,0.994189977645874,-0.003718473607247525,2018-05-01,United States,2018-05-01,1.7,-0.728226,-0.024166022158241828
2018-06-01,AUDCHF,0.7447100281715393,0.718779981136322,0.03543961455452508,2018-06-01,Australia,2018-06-01,1.5,-0.730086,-0.02221625420475308
2018-06-01,CADCHF,0.7603999972343445,0.717199981212616,0.058489891441650725,2018-06-01,Canada,2018-06-01,1.2464,-0.730086,-0.0197146055218904
2018-06-01,EURCHF,1.1515899896621704,1.0881500244140625,0.056664558156250475,2018-06-01,Germany,2018-06-01,-0.3618,-0.730086,-0.0037030809195932783
2018-06-01,GBPCHF,1.308750033378601,1.246269941329956,0.04891746547373177,2018-06-01,United Kingdom,,,,
2018-06-01,JPYCHF,0.0090469997376203,0.0087150000035762,0.03738750265942397,2018-06-01,Japan,2018-06-01,-0.071,-0.730086,-0.0066173895416353
2018-06-01,NOKCHF,0.120119996368885,0.1146000027656555,0.04704338447230791,2018-06-01,Norway,2018-06-01,0.5,-0.730086,-0.01231518322204149
2018-06-01,NZDCHF,0.6897000074386597,0.68545001745224,0.00618114887969567,2018-06-01,New Zealand,2018-06-01,1.69,-0.730086,-0.024086425525957144
2018-06-01,SEKCHF,0.1117099970579147,0.1113300025463104,0.003407414633592569,2018-06-01,Sweden,2018-06-01,-0.5,-0.730086,-0.0023150998874582347
2018-06-01,USDCHF,0.9847000241279602,0.967989981174469,0.017115313559969838,2018-06-01,United States,2018-06-01,1.82,-0.730086,-0.025364004197101095
2018-08-01,AUDCHF,0.7348399758338928,0.7736600041389465,-0.05147975038906608,2018-08-01,Australia,2018-08-01,1.5,-0.731997,-0.02223550493558509
2018-08-01,CADCHF,0.7602999806404114,0.7732800245285034,-0.016928173045554395,2018-08-01,Canada,2018-08-01,1.4961,-0.731997,-0.022197080552057824
2018-08-01,EURCHF,1.157580018043518,1.143720030784607,0.01204549997646794,2018-08-01,Germany,2018-08-01,-0.3591,-0.731997,-0.0037494293239913124
2018-08-01,GBPCHF,1.2991299629211426,1.2762500047683716,0.017768686889115738,2018-08-01,United Kingdom,,,,
2018-08-01,JPYCHF,0.0088839996606111,0.0087419999763369,0.01611287409562411,2018-08-01,Japan,2018-08-01,-0.059,-0.731997,-0.006756718323344581
2018-08-01,NOKCHF,0.12134999781847,0.1227300018072128,-0.011307921139090462,2018-08-01,Norway,2018-08-01,0.49,-0.731997,-0.012234926514610401
2018-08-01,NZDCHF,0.67330002784729,0.7260800004005432,-0.07546916523248527,2018-08-01,New Zealand,2018-08-01,1.71,-0.731997,-0.024302333091247904
2018-08-01,SEKCHF,0.1125900000333786,0.1196999996900558,-0.06123570786308518,2018-08-01,Sweden,2018-08-01,-0.5,-0.731997,-0.0023343506182902487
2018-08-01,USDCHF,0.9902999997138976,0.9672999978065492,0.02349924431745227,2018-08-01,United States,2018-08-01,1.91,-0.731997,-0.026266777294345303
2018-11-01,AUDCHF,0.7138800024986267,0.7640500068664551,-0.06791835655030459,2018-11-01,Australia,2018-11-01,1.5,-0.732697,-0.022242556578077458
2018-11-01,CADCHF,0.76596999168396,0.7735000252723694,-0.009782709059960112,2018-11-01,Canada,2018-11-01,1.7473,-0.732697,-0.024676046440328378
2018-11-01,EURCHF,1.1405999660491943,1.1624200344085691,-0.01894965853330789,2018-11-01,Germany,2018-11-01,-0.3613,-0.732697,-0.003734401436014064
2018-11-01,GBPCHF,1.2868000268936155,1.3259799480438232,-0.029993232228091592,2018-11-01,United Kingdom,,,,
2018-11-01,JPYCHF,0.0088900001719594,0.0087820002809166,0.01222286474153204,2018-11-01,Japan,2018-11-01,-0.071,-0.732697,-0.006643691914959678
2018-11-01,NOKCHF,0.1195100024342536,0.1221700012683868,-0.022013457550706675,2018-11-01,Norway,2018-11-01,0.75,-0.732697,-0.014825958923027955
2018-11-01,NZDCHF,0.6572999954223633,0.6886699795722961,-0.04662164330304432,2018-11-01,New Zealand,2018-11-01,1.72,-0.732697,-0.02440769865015452
2018-11-01,SEKCHF,0.1099999994039535,0.1190999969840049,-0.0794830906642259,2018-11-01,Sweden,2018-11-01,-0.5,-0.732697,-0.002341402260782612
2018-11-01,USDCHF,1.007949948310852,0.9973999857902528,0.010521914079737696,2018-11-01,United States,2018-11-01,2.2,-0.732697,-0.029115435865839607
2019-01-01,AUDCHF,0.6927499771118164,0.7591999769210815,-0.09159606619323443,2019-01-01,Australia,2019-01-01,1.5,-0.731819,-0.022233711811567004
2019-01-01,CADCHF,0.7195000052452087,0.7742000222206116,-0.07327373322743425,2019-01-01,Canada,2019-01-01,1.7462,-0.731819,-0.02465639051768754
2019-01-01,EURCHF,1.132200002670288,1.169800043106079,-0.0326701858969718,2019-01-01,Germany,2019-01-01,-0.367,-0.731819,-0.0036683483453757797
2019-01-01,GBPCHF,1.2526999711990356,1.315999984741211,-0.049295622431402675,2019-01-01,United Kingdom,,,,
2019-01-01,JPYCHF,0.0089539997279644,0.0086420001462101,0.03546627500902216,2019-01-01,Japan,2019-01-01,-0.064,-0.731819,-0.006704894430393173
2019-01-01,NOKCHF,0.1137000024318695,0.1185000017285347,-0.04134955301701227,2019-01-01,Norway,2019-01-01,0.74,-0.731819,-0.014717853647229603
2019-01-01,NZDCHF,0.6620000004768372,0.6919900178909302,-0.044305973843215295,2019-01-01,New Zealand,2019-01-01,1.67,-0.731819,-0.023907187616794674
2019-01-01,SEKCHF,0.1106799989938736,0.1188699975609779,-0.0713872926458169,2019-01-01,Sweden,2019-01-01,-0.25,-0.731819,-0.004841969099697968
2019-01-01,USDCHF,0.9835100173950196,0.9737300276756288,0.009993736988721427,2019-01-01,United States,2019-01-01,2.4,-0.731819,-0.03106162593513251
2019-02-01,AUDCHF,0.7226899862289429,0.7502700090408325,-0.03745281165822013,2019-02-01,Australia,2019-02-01,1.5,-0.738785,-0.02230388781716827
2019-02-01,CADCHF,0.7567999958992004,0.7565000057220459,0.00039647152681252315,2019-02-01,Canada,2019-02-01,1.7455,-0.738785,-0.024719686635804337
2019-02-01,EURCHF,1.137850046157837,1.156499981880188,-0.016257629632629396,2019-02-01,Germany,2019-02-01,-0.367,-0.738785,-0.0037385243509770456
2019-02-01,GBPCHF,1.3028899431228638,1.3222500085830688,-0.01475000709863802,2019-02-01,United Kingdom,,,,
2019-02-01,JPYCHF,0.0090920003131031,0.008462999947369,0.07169122595848887,2019-02-01,Japan,2019-02-01,-0.055,-0.738785,-0.006865124017936441
2019-02-01,NOKCHF,0.1178499981760978,0.120509997010231,-0.022320098324329855,2019-02-01,Norway,2019-02-01,0.75,-0.738785,-0.014887290162118767
2019-02-01,NZDCHF,0.6870800256729126,0.6863999962806702,0.0009902283789205407,2019-02-01,New Zealand,2019-02-01,1.73,-0.738785,-0.02456733414098337
2019-02-01,SEKCHF,0.1098800003528595,0.1181399971246719,-0.07248147310238758,2019-02-01,Sweden,2019-02-01,-0.25,-0.738785,-0.004912145105299234
2019-02-01,USDCHF,0.9937000274658204,0.930999994277954,0.06517610674633129,2019-02-01,United States,2019-02-01,2.4,-0.738785,-0.031131801940733776
2019-03-01,AUDCHF,0.7083699703216553,0.7331200242042542,-0.034342918120663785,2019-03-01,Australia,2019-03-01,1.5,-0.737656,-0.022292513852227292
2019-03-01,CADCHF,0.7574999928474426,0.7354999780654907,0.029473017722294728,2019-03-01,Canada,2019-03-01,1.7461,-0.737656,-0.024714209720176423
2019-03-01,EURCHF,1.1342300176620483,1.1514999866485596,-0.015111406502463901,2019-03-01,Germany,2019-03-01,-0.3679,-0.737656,-0.0037181171935702553
2019-03-01,GBPCHF,1.3228100538253784,1.29885995388031,0.018271381348135732,2019-03-01,United Kingdom,,,,
2019-03-01,JPYCHF,0.0089239999651908,0.0088670002296566,0.00640772637164257,2019-03-01,Japan,2019-03-01,-0.0409999999999999,-0.737656,-0.0069938172854959796
2019-03-01,NOKCHF,0.1164899989962577,0.1195299997925758,-0.02576196035942561,2019-03-01,Norway,2019-03-01,0.85,-0.737656,-0.015867979770606097
2019-03-01,NZDCHF,0.6801999807357788,0.6803399920463562,-0.00020581726942625996,2019-03-01,New Zealand,2019-03-01,1.73,-0.737656,-0.024555960176042394
2019-03-01,SEKCHF,0.1079199984669685,0.1138499975204467,-0.05349157303638223,2019-03-01,Sweden,2019-03-01,-0.25,-0.737656,-0.004900771140358258
2019-03-01,USDCHF,0.9972599744796752,0.9442999958992004,0.05456758479429455,2019-03-01,United States,2019-03-01,2.41,-0.737656,-0.031218079457731623
2019-05-01,AUDCHF,0.7183499932289124,0.74617999792099,-0.03800994914499507,2019-05-01,Australia,2019-05-01,1.5,-0.73687,-0.022284595472946644
2019-05-01,CADCHF,0.7608100175857544,0.7714999914169312,-0.013952982359846584,2019-05-01,Canada,2019-05-01,1.745,-0.73687,-0.024695480057257236
2019-05-01,EURCHF,1.1429200172424316,1.19677996635437,-0.04604818255665584,2019-05-01,Germany,2019-05-01,-0.3666,-0.73687,-0.003723246732770454
2019-05-01,GBPCHF,1.328629970550537,1.3640700578689575,-0.026324606187943175,2019-05-01,United Kingdom,,,,
2019-05-01,JPYCHF,0.0091239996254444,0.0090669998899102,0.006266826848344873,2019-05-01,Japan,2019-05-01,-0.049,-0.73687,-0.006905862889965345
2019-05-01,NOKCHF,0.1178999990224838,0.1236200034618377,-0.047375572982727876,2019-05-01,Norway,2019-05-01,1.0,-0.73687,-0.01734631383236418
2019-05-01,NZDCHF,0.6776300072669983,0.6967999935150146,-0.02789698924164956,2019-05-01,New Zealand,2019-05-01,1.51,-0.73687,-0.022383112787444325
2019-05-01,SEKCHF,0.1072999984025955,0.1132400035858154,-0.053880857159944825,2019-05-01,Sweden,2019-05-01,-0.25,-0.73687,-0.00489285276107761
2019-05-01,USDCHF,1.0190099477767944,0.9904999732971193,0.02837695628868303,2019-05-01,United States,2019-05-01,2.39,-0.73687,-0.031014848577830115
2019-08-01,AUDCHF,0.6804900169372559,0.7348399758338928,-0.07683960375832796,2019-08-01,Australia,2019-08-01,1.0,-0.74726,-0.017450990602130664
2019-08-01,CADCHF,0.753250002861023,0.7602999806404114,-0.009315884962650121,2019-08-01,Canada,2019-08-01,1.7481,-0.74726,-0.024830624690555716
2019-08-01,EURCHF,1.1005200147628784,1.157580018043518,-0.050548825856901416,2019-08-01,Germany,2019-08-01,-0.3612,-0.74726,-0.003882120726247237
2019-08-01,GBPCHF,1.208050012588501,1.2991299629211426,-0.07268728131704968,2019-08-01,United Kingdom,,,,
2019-08-01,JPYCHF,0.0092150000855326,0.0088839996606111,0.036580732573756755,2019-08-01,Japan,2019-08-01,-0.045,-0.74726,-0.0070505584685773654
2019-08-01,NOKCHF,0.1121700033545494,0.12134999781847,-0.0786633066323642,2019-08-01,Norway,2019-08-01,1.25,-0.74726,-0.01992317974751968
2019-08-01,NZDCHF,0.6510000228881836,0.67330002784729,-0.03368135954357455,2019-08-01,New Zealand,2019-08-01,1.1,-0.74726,-0.018440599787296834
2019-08-01,SEKCHF,0.1028499975800514,0.1125900000333786,-0.09048130954144686,2019-08-01,Sweden,2019-08-01,-0.25,-0.74726,-0.004997529530844095
2019-08-01,USDCHF,0.9937999844551086,0.9902999997138976,0.003528036287996959,2019-08-01,United States,2019-08-01,2.13,-0.74726,-0.02857698535087888
2019-10-01,AUDCHF,0.6734200119972229,0.708869993686676,-0.051302919842404524,2019-10-01,Australia,2019-10-01,0.76,-0.73297,-0.014927959734695156
2019-10-01,CADCHF,0.753000020980835,0.7642300128936768,-0.014803552189920672,2019-10-01,Canada,2019-10-01,1.7472,-0.73297,-0.024677813766832663
2019-10-01,EURCHF,1.087399959564209,1.1388499736785889,-0.04622946966753576,2019-10-01,Germany,2019-10-01,-0.549597777777778,-0.73297,-0.0018455580088776059
2019-10-01,GBPCHF,1.2259000539779663,1.2794300317764282,-0.04273937893675619,2019-10-01,United Kingdom,,,,
2019-10-01,JPYCHF,0.0092129996046423,0.0086219999939203,0.06629841159396403,2019-10-01,Japan,2019-10-01,-0.021,-0.73297,-0.007146672185289501
2019-10-01,NOKCHF,0.1096199974417686,0.1204700022935867,-0.09438096203671427,2019-10-01,Norway,2019-10-01,1.5,-0.73297,-0.02224530673212759
2019-10-01,NZDCHF,0.6241999864578247,0.6498100161552429,-0.04020922918721287,2019-10-01,New Zealand,2019-10-01,0.97,-0.73297,-0.017009951266515378
2019-10-01,SEKCHF,0.1013299971818924,0.1103700026869773,-0.08545589248093191,2019-10-01,Sweden,2019-10-01,-0.25,-0.73297,-0.004853564020258555
2019-10-01,USDCHF,0.9976000189781188,0.9811999797821044,0.016576121610543063,2019-10-01,United States,2019-10-01,1.83,-0.73297,-0.025491264433859708
2019-11-01,AUDCHF,0.6798400282859802,0.7138800024986267,-0.04885736651455988,2019-11-01,Australia,2019-11-01,0.75,-0.7065,-0.014562090125599628
2019-11-01,CADCHF,0.7490299940109253,0.76596999168396,-0.022363965502038122,2019-11-01,Canada,2019-11-01,1.7487,-0.7065,-0.024425937127116132
2019-11-01,EURCHF,1.100530028343201,1.1405999660491943,-0.03576250227138763,2019-11-01,Germany,2019-11-01,-0.53915,-0.7065,-0.0016839886980872807
2019-11-01,GBPCHF,1.276270031929016,1.2868000268936155,-0.008216750980073675,2019-11-01,United Kingdom,,,,
2019-11-01,JPYCHF,0.0091059999540448,0.0088900001719594,0.024006462997068084,2019-11-01,Japan,2019-11-01,-0.043,-0.7065,-0.006659982810387646
2019-11-01,NOKCHF,0.1072899997234344,0.1195100024342536,-0.10786462417649183,2019-11-01,Norway,2019-11-01,1.5,-0.7065,-0.02197868778064913
2019-11-01,NZDCHF,0.6326000094413757,0.6572999954223633,-0.03830220250896202,2019-11-01,New Zealand,2019-11-01,0.99,-0.7065,-0.016941391337272772
2019-11-01,SEKCHF,0.1022000014781951,0.1099999994039535,-0.07354866814045916,2019-11-01,Sweden,2019-11-01,-0.25,-0.7065,-0.004586945068780093
2019-11-01,USDCHF,0.9864100217819214,1.007949948310852,-0.021601681189107238,2019-11-01,United States,2019-11-01,1.55,-0.7065,-0.022471177325200962
2020-01-01,AUDCHF,0.6780999898910522,0.6927499771118164,-0.021374395921443617,2020-01-01,Australia,2020-01-01,0.75,-0.70191,-0.014515864603151052
2020-01-01,CADCHF,0.7433000206947327,0.7195000052452087,0.03254322595544628,2020-01-01,Canada,2020-01-01,1.7487,-0.70191,-0.024379711604667557
2020-01-01,EURCHF,1.0872000455856323,1.132200002670288,-0.04055701919473197,2020-01-01,Germany,2020-01-01,-0.5374213636363641,-0.70191,-0.0016551430928815752
2020-01-01,GBPCHF,1.2826999425888062,1.2526999711990356,0.023665987688685143,2020-01-01,United Kingdom,,,,
2020-01-01,JPYCHF,0.0088980002328753,0.0089539997279644,-0.006273770881817441,2020-01-01,Japan,2020-01-01,-0.032,-0.70191,-0.0067237985535247196
2020-01-01,NOKCHF,0.1111000031232833,0.1137000024318695,-0.023132697387019417,2020-01-01,Norway,2020-01-01,1.49,-0.70191,-0.02183393523708534
2020-01-01,NZDCHF,0.6508939862251282,0.6620000004768372,-0.016918775290292037,2020-01-01,New Zealand,2020-01-01,0.92,-0.70191,-0.01620178754921572
2020-01-01,SEKCHF,0.1036109998822212,0.1106799989938736,-0.06599964516993988,2020-01-01,Sweden,2020-01-01,0.0,-0.70191,-0.007043849764449995
2020-01-01,USDCHF,0.967199981212616,0.9835100173950196,-0.016722543356195115,2020-01-01,United States,2020-01-01,1.55,-0.70191,-0.022424951802752387
2020-04-01,AUDCHF,0.5899500250816345,0.7077900171279907,-0.18210963366521116,2020-04-01,Australia,2020-04-01,0.25,-0.65946,-0.009113320645461602
2020-04-01,CADCHF,0.6823999881744385,0.7450000047683716,-0.08776824593195821,2020-04-01,Canada,2020-04-01,0.2341,-0.65946,-0.008954704575325989
2020-04-01,EURCHF,1.0601099729537964,1.1167999505996704,-0.0520947579800143,2020-04-01,Germany,2020-04-01,-0.5354685,-0.65946,-0.001247367737062988
2020-04-01,GBPCHF,1.192579984664917,1.2958600521087646,-0.08305559299003108,2020-04-01,United Kingdom,,,,
2020-04-01,JPYCHF,0.009006000123918,0.0089659998193383,0.00445141005526905,2020-04-01,Japan,2020-04-01,-0.036,-0.65946,-0.00625637563131823
2020-04-01,NOKCHF,0.0922299996018409,0.1155600026249885,-0.22550444538280343,2020-04-01,Norway,2020-04-01,0.24,-0.65946,-0.009013565046595909
2020-04-01,NZDCHF,0.5719199776649475,0.6789399981498718,-0.17153367328038993,2020-04-01,New Zealand,2020-04-01,0.26,-0.65946,-0.00921306629414037
2020-04-01,SEKCHF,0.0969479978084564,0.1072399988770484,-0.10089457321615071,2020-04-01,Sweden,2020-04-01,0.0,-0.65946,-0.006616440446874457
2020-04-01,USDCHF,0.9615100026130676,0.9950000047683716,-0.034237773842488176,2020-04-01,United States,2020-04-01,0.05,-0.65946,-0.00711631548852545
2020-05-01,AUDCHF,0.627784013748169,0.7183499932289124,-0.13476072587174434,2020-05-01,Australia,2020-05-01,0.25,-0.65962,-0.009114931268162612
2020-05-01,CADCHF,0.692550003528595,0.7608100175857544,-0.09400323560201487,2020-05-01,Canada,2020-05-01,0.2379,-0.65962,-0.008994225729178015
2020-05-01,EURCHF,1.0577800273895264,1.1429200172424316,-0.07741400799978695,2020-05-01,Germany,2020-05-01,-0.540192,-0.65962,-0.0012014879419221915
2020-05-01,GBPCHF,1.215749979019165,1.328629970550537,-0.08878716094412291,2020-05-01,United Kingdom,,,,
2020-05-01,JPYCHF,0.0090220002457499,0.0091239996254444,-0.011242197145288766,2020-05-01,Japan,2020-05-01,-0.047,-0.65962,-0.006147940584955625
2020-05-01,NOKCHF,0.0941200032830238,0.1178999990224838,-0.22526620051184623,2020-05-01,Norway,2020-05-01,0.05,-0.65962,-0.007117926111226459
2020-05-01,NZDCHF,0.5912799835205078,0.6776300072669983,-0.13631177638407949,2020-05-01,New Zealand,2020-05-01,0.25,-0.65962,-0.009114931268162612
2020-05-01,SEKCHF,0.0988899990916252,0.1072999984025955,-0.0816205226531887,2020-05-01,Sweden,2020-05-01,0.0,-0.65962,-0.006618051069575466
2020-05-01,USDCHF,0.9664700031280518,1.0190099477767944,-0.05293653389953731,2020-05-01,United States,2020-05-01,0.05,-0.65962,-0.007117926111226459
2020-07-01,AUDCHF,0.652999997138977,0.6875,-0.05148470464564749,2020-07-01,Australia,2020-07-01,0.25,-0.7037,-0.009558756655533842
2020-07-01,CADCHF,0.6970999836921692,0.7476999759674072,-0.07007294676530912,2020-07-01,Canada,2020-07-01,0.2407,-0.7037,-0.009465984272508993
2020-07-01,EURCHF,1.063599944114685,1.1126999855041504,-0.045130153310701644,2020-07-01,Germany,2020-07-01,-0.549555652173913,-0.7037,-0.0015511638114046773
2020-07-01,GBPCHF,1.1729999780654907,1.2431299686431885,-0.058067816543757186,2020-07-01,United Kingdom,,,,
2020-07-01,JPYCHF,0.0088080000132322,0.0091009996831417,-0.03272386185677834,2020-07-01,Japan,2020-07-01,-0.0279999999999999,-0.7037,-0.006781837249627879
2020-07-01,NOKCHF,0.0983970016241073,0.1149000003933906,-0.15505185598424925,2020-07-01,Norway,2020-07-01,0.0,-0.7037,-0.0070618764569466965
2020-07-01,NZDCHF,0.6105309724807739,0.658270001411438,-0.07528615841374314,2020-07-01,New Zealand,2020-07-01,0.21,-0.7037,-0.009159674539092817
2020-07-01,SEKCHF,0.1015650033950805,0.1053500026464462,-0.03658914433733228,2020-07-01,Sweden,2020-07-01,0.0,-0.7037,-0.0070618764569466965
2020-07-01,USDCHF,0.9467999935150146,0.9793999791145324,-0.03385224715300216,2020-07-01,United States,2020-07-01,0.09,-0.7037,-0.007961471699782691
2020-10-01,AUDCHF,0.6598179936408997,0.6734200119972229,-0.020405194352057558,2020-10-01,Australia,2020-10-01,0.25,-0.71804,-0.009703183341767552
2020-10-01,CADCHF,0.6913999915122986,0.753000020980835,-0.08534674045147227,2020-10-01,Canada,2020-10-01,0.2337,-0.71804,-0.009540576605799423
2020-10-01,EURCHF,1.0793999433517456,1.087399959564209,-0.007384209822766232,2020-10-01,Germany,2020-10-01,-0.5546409090909089,-0.71804,-0.001644455613642036
2020-10-01,GBPCHF,1.1892999410629272,1.2259000539779663,-0.030310462955148103,2020-10-01,United Kingdom,,,,
2020-10-01,JPYCHF,0.0087059997022151,0.0092129996046423,-0.05660307828822389,2020-10-01,Japan,2020-10-01,-0.02,-0.71804,-0.0070062831405133625
2020-10-01,NOKCHF,0.098701000213623,0.1096199974417686,-0.1049247360159867,2020-10-01,Norway,2020-10-01,0.0,-0.71804,-0.0072063031431804075
2020-10-01,NZDCHF,0.6093000173568726,0.6241999864578247,-0.024160022400401236,2020-10-01,New Zealand,2020-10-01,0.21,-0.71804,-0.009304101225326527
2020-10-01,SEKCHF,0.1028570011258125,0.1013299971818924,0.014957195361310316,2020-10-01,Sweden,2020-10-01,0.0,-0.71804,-0.0072063031431804075
2020-10-01,USDCHF,0.9207000136375428,0.9976000189781188,-0.08021814828365625,2020-10-01,United States,2020-10-01,0.09,-0.71804,-0.008105898386016401
2021-01-01,AUDCHF,0.6862289905548096,0.6780999898910522,0.011916622716673911,2021-01-01,Australia,2021-01-01,0.1,-0.725018,-0.008276090618406408
2021-01-01,CADCHF,0.694599986076355,0.7433000206947327,-0.0677636393085286,2021-01-01,Canada,2021-01-01,0.1826,-0.725018,-0.009100925174010453
2021-01-01,EURCHF,1.0777900218963623,1.0872000455856323,-0.008692957153200098,2021-01-01,Germany,2021-01-01,-0.5657645,-0.725018,-0.0016028801894557706
2021-01-01,GBPCHF,1.2266199588775637,1.2826999425888062,-0.044704800779787016,2021-01-01,United Kingdom,,,,
2021-01-01,JPYCHF,0.0085239997133612,0.0088980002328753,-0.042940877946389004,2021-01-01,Japan,2021-01-01,-0.017,-0.725018,-0.007106575833685106
2021-01-01,NOKCHF,0.1042999997735023,0.1111000031232833,-0.06315936492281644,2021-01-01,Norway,2021-01-01,0.0,-0.725018,-0.007276590285322984
2021-01-01,NZDCHF,0.644599974155426,0.6508939862251282,-0.009716852079648742,2021-01-01,New Zealand,2021-01-01,0.24,-0.725018,-0.009673714885044435
2021-01-01,SEKCHF,0.1075450032949447,0.1036109998822212,0.03726589460784213,2021-01-01,Sweden,2021-01-01,0.0,-0.725018,-0.007276590285322984
2021-01-01,USDCHF,0.8981000185012817,0.967199981212616,-0.07412383859870146,2021-01-01,United States,2021-01-01,0.09,-0.725018,-0.008176185528158977
2021-04-01,AUDCHF,0.7167919874191284,0.5899500250816345,0.19474785327174335,2021-04-01,Australia,2021-04-01,0.1,-0.725071,-0.008276624489207286
2021-04-01,CADCHF,0.7506999969482422,0.6823999881744385,0.09539012166564034,2021-04-01,Canada,2021-04-01,0.1669,-0.725071,-0.008944732923386968
2021-04-01,EURCHF,1.106819987297058,1.0601099729537964,0.04311837659029792,2021-04-01,Germany,2021-04-01,-0.5660555,-0.725071,-0.0016004874985513324
2021-04-01,GBPCHF,1.300920009613037,1.192579984664917,0.08695269924314836,2021-04-01,United Kingdom,,,,
2021-04-01,JPYCHF,0.0085209999233484,0.009006000123918,-0.05535733978866533,2021-04-01,Japan,2021-04-01,-0.012,-0.725071,-0.0071571169555478
2021-04-01,NOKCHF,0.1102999970316886,0.0922299996018409,0.17891844641759796,2021-04-01,Norway,2021-04-01,0.0,-0.725071,-0.0072771241561238615
2021-04-01,NZDCHF,0.6588000059127808,0.5719199776649475,0.1414209248727232,2021-04-01,New Zealand,2021-04-01,0.24,-0.725071,-0.009674248755845313
2021-04-01,SEKCHF,0.108085997402668,0.0969479978084564,0.10875245283437139,2021-04-01,Sweden,2021-04-01,0.0,-0.725071,-0.0072771241561238615
2021-04-01,USDCHF,0.9438999891281128,0.9615100026130676,-0.01848475129558902,2021-04-01,United States,2021-04-01,0.07,-0.725071,-0.007976879270397126
2021-06-01,AUDCHF,0.695813000202179,0.6396700143814087,0.08412850550764508,2021-06-01,Australia,2021-06-01,0.1,-0.722566,-0.008251391850700434
2021-06-01,CADCHF,0.7448199987411499,0.6967999935150146,0.06664416052710499,2021-06-01,Canada,2021-06-01,0.1873,-0.722566,-0.009123139640286757
2021-06-01,EURCHF,1.0988999605178833,1.0679999589920044,0.02852194140097591,2021-06-01,Germany,2021-06-01,-0.5641259090909089,-0.722566,-0.0015946604281977736
2021-06-01,GBPCHF,1.2780499458312988,1.1859500408172607,0.07479126084866737,2021-06-01,United Kingdom,,,,
2021-06-01,JPYCHF,0.0082050003111362,0.0089360000565648,-0.08534430563452002,2021-06-01,Japan,2021-06-01,-0.0289999999999999,-0.722566,-0.006961849459485563
2021-06-01,NOKCHF,0.108085997402668,0.0987169966101646,0.09067004613712161,2021-06-01,Norway,2021-06-01,0.0,-0.722566,-0.007251891517617011
2021-06-01,NZDCHF,0.6532999873161316,0.595300018787384,0.09297091071276262,2021-06-01,New Zealand,2021-06-01,0.23,-0.722566,-0.009549250566300469
2021-06-01,SEKCHF,0.108424998819828,0.1018820032477378,0.06224336610236984,2021-06-01,Sweden,2021-06-01,0.0,-0.722566,-0.007251891517617011
2021-06-01,USDCHF,0.8984000086784363,0.9606199860572816,-0.0669634817362123,2021-06-01,United States,2021-06-01,0.08,-0.722566,-0.008051571688181255
